2132; 2456; 18092; -3760; 1883; -1042; -2031; 
2532; 2772; 18704; -3744; 1590; 288; -3178; 
1412; 3088; 18456; -3760; -3003; -407; 5101; 
2184; 3012; 18188; -3744; -682; -216; 1258; 
2192; 3056; 18208; -3792; 320; -93; -434; 
1664; 2968; 18296; -3776; -329; 362; 1278; 
1544; 2632; 18228; -3760; -1482; 103; 2263; 
1932; 2596; 18192; -3760; 521; -173; -718; 
1860; 2680; 18228; -3760; 786; -122; -1055; 
2208; 3612; 18220; -3744; -2695; -1105; 1508; 
2092; 2828; 18752; -3792; 5377; -1722; -4841; 
2200; 2772; 18260; -3776; 3272; 23; -4353; 
1844; 2820; 17728; -3744; 1286; -38; -1596; 
2016; 3156; 18008; -3744; 304; -54; -507; 
1776; 3420; 18036; -3760; -871; 2628; 2732; 
1620; 3072; 17888; -3744; 899; -304; -1117; 
1792; 2524; 17992; -3760; -1700; 82; 2628; 
1864; 2184; 18220; -3744; -2698; -239; 4878; 
1400; 1360; 18504; -3760; 808; 1583; 1472; 
3260; 804; 18864; -3744; -808; 1848; 3626; 
1508; 4568; 16708; -3792; 2552; -83; -2465; 
1616; 3180; 17660; -3744; -960; -234; 1727; 
2096; 2720; 18076; -3760; -355; -136; 530; 
1224; 3020; 18400; -3744; -464; 3415; 1540; 
1208; 2420; 18040; -3760; -1906; -2263; 2551; 
1472; 2576; 18072; -3776; 549; -373; -732; 
2408; 1564; 19400; -3776; -1679; -769; 3516; 
1956; 2272; 18292; -3744; 290; -24; -200; 
1836; 2284; 18220; -3760; 2042; -165; -2014; 
2000; 2048; 18332; -3776; -62; 56; 505; 
1672; 2292; 18324; -3760; 362; -17; -316; 
1868; 2156; 18292; -3776; 350; -34; -336; 
1708; 2140; 18060; -3760; 297; -10; -300; 
1776; 2184; 18328; -3744; 310; -5; -295; 
1804; 2120; 18256; -3776; 345; -8; -307; 
1708; 2184; 18156; -3760; 305; -21; -283; 
1680; 2124; 18164; -3760; 319; -9; -299; 
1852; 2176; 18212; -3744; 337; -13; -292; 
1696; 2116; 18212; -3760; 337; -37; -288; 
1852; 2088; 18312; -3776; 320; -15; -295; 
1752; 2216; 18264; -3728; 317; -10; -286; 
2032; 2076; 18172; -3760; 387; 19; -363; 
1856; 2104; 18240; -3776; 319; 51; -298; 
1768; 2044; 18284; -3776; 346; -18; -279; 
1700; 2268; 18212; -3760; 303; -2; -299; 
1728; 2100; 18344; -3792; 362; -31; -306; 
1692; 2080; 18380; -3760; 359; 251; -331; 
1692; 2084; 18300; -3744; 317; -10; -312; 
1704; 2136; 18280; -3760; 325; -31; -281; 
1688; 2116; 17928; -3776; 350; -19; -315; 
1780; 2084; 18256; -3760; 344; -21; -299; 
1704; 2176; 18300; -3744; 333; -13; -306; 
1764; 2112; 18164; -3776; 331; -3; -290; 
1732; 2100; 18160; -3760; 327; -2; -310; 
1592; 2020; 18384; -3776; 337; -14; -321; 
1852; 2040; 18200; -3760; 337; -14; -301; 
1620; 2264; 18356; -3776; 323; -6; -331; 
1776; 2052; 18412; -3760; 333; -9; -289; 
1692; 2108; 18156; -3744; 340; -25; -323; 
1692; 2068; 18340; -3744; 319; -251; -321; 
1740; 2036; 18144; -3728; 339; -30; -308; 
1600; 2076; 18300; -3760; 324; 2; -293; 
1776; 2068; 18272; -3760; 321; -22; -324; 
1632; 2168; 18260; -3760; 357; 5; -307; 
1692; 2144; 18316; -3776; 353; -22; -318; 
1704; 2120; 18184; -3760; 352; -26; -307; 
1752; 2140; 18204; -3744; 332; -20; -325; 
1736; 2124; 18196; -3760; 351; -16; -313; 
1740; 2084; 18256; -3792; 335; 2; -339; 
1688; 1860; 18108; -3776; 320; -20; -317; 
1676; 2148; 18380; -3760; 348; -10; -310; 
1720; 2104; 18276; -3744; 328; -12; -315; 
1800; 2028; 18264; -3744; 337; -29; -322; 
1644; 2116; 18184; -3728; 331; -20; -296; 
1680; 2288; 18244; -3744; 344; -18; -319; 
1776; 2200; 18136; -3760; 340; 7; -320; 
1724; 2152; 18304; -3760; 334; -21; -299; 
1644; 1852; 18388; -3776; 312; -25; -298; 
1756; 2128; 17972; -3744; 331; -9; -319; 
1628; 2192; 18232; -3712; 330; -14; -319; 
1804; 2144; 18172; -3744; 361; -36; -326; 
1756; 2052; 18068; -3776; 339; -11; -279; 
1672; 1980; 18196; -3792; 338; 6; -318; 
1712; 2048; 18324; -3744; 324; 2; -306; 
1680; 2076; 18416; -3760; 337; -14; -296; 
1684; 2080; 18240; -3776; 325; -12; -303; 
1676; 2080; 18200; -3760; 348; -25; -327; 
1636; 1884; 17940; -3744; 331; -11; -291; 
1668; 2196; 18276; -3744; 345; -9; -300; 
1760; 2000; 18292; -3760; 326; -10; -331; 
1580; 2020; 18212; -3744; 357; -31; -335; 
1668; 2124; 18116; -3776; 345; -22; -325; 
1720; 2004; 18316; -3792; 342; -12; -281; 
1664; 2032; 18184; -3744; 354; -23; -317; 
1676; 2068; 18156; -3760; 338; -23; -319; 
1744; 2164; 18404; -3776; 347; -21; -307; 
1540; 2116; 18212; -3728; 376; -36; -353; 
1744; 2040; 18268; -3776; 339; -60; -329; 
1704; 2068; 18356; -3760; 342; -2; -298; 
1992; 2292; 18024; -3776; 326; -4; -304; 
1664; 2092; 18296; -3776; 341; -24; -304; 
1708; 2100; 18268; -3760; 360; -10; -331; 
1684; 2032; 18252; -3744; 346; -20; -328; 
1468; 2104; 18416; -3728; 367; 253; -316; 
1720; 2064; 18444; -3760; 323; -17; -303; 
1888; 1948; 18180; -3776; 274; 81; -215; 
1756; 2116; 18244; -3728; 316; -20; -302; 
1696; 1996; 18180; -3744; 380; -27; -349; 
1680; 2048; 18200; -3760; 331; -47; -327; 
1648; 2052; 18216; -3744; 319; -22; -326; 
1712; 2296; 17984; -3760; 349; -17; -322; 
1736; 1796; 18312; -3744; 346; -24; -299; 
1680; 2040; 18292; -3760; 339; -14; -310; 
1732; 2056; 18364; -3776; 351; -24; -326; 
1708; 2144; 18372; -3744; 325; -16; -323; 
1720; 2072; 18244; -3744; 327; -23; -322; 
1764; 1920; 18312; -3760; 344; -37; -309; 
1700; 2124; 18264; -3776; 358; -30; -328; 
1588; 2008; 18000; -3776; 343; -14; -309; 
1772; 2004; 18176; -3760; 338; -16; -326; 
1536; 2276; 18280; -3776; 347; -26; -315; 
1772; 2048; 18224; -3760; 328; -17; -317; 
1740; 2064; 18220; -3744; 350; -42; -294; 
1636; 2084; 18244; -3760; 346; -24; -316; 
1724; 2028; 18360; -3744; 332; -23; -324; 
1736; 2292; 18304; -3696; 323; -20; -295; 
1696; 2272; 18252; -3760; 337; -18; -334; 
1944; 1824; 18360; -3744; 338; -35; -330; 
1720; 2300; 18064; -3744; 348; -29; -319; 
1780; 1984; 18380; -3792; 344; -15; -310; 
1616; 2012; 18136; -3744; 352; -16; -318; 
1696; 2020; 18264; -3760; 338; -24; -326; 
1760; 2052; 18220; -3744; 355; -7; -306; 
1684; 1960; 18256; -3728; 351; -41; -312; 
1720; 2068; 18288; -3744; 325; -22; -315; 
1748; 2104; 18284; -3760; 353; -1; -321; 
1768; 1912; 18144; -3744; 311; -3; -296; 
1620; 2244; 18380; -3776; 344; -13; -323; 
1688; 1964; 18360; -3792; 352; -13; -304; 
1736; 2096; 18164; -3792; 340; -24; -314; 
1772; 2028; 18360; -3776; 337; -33; -298; 
1696; 2044; 18300; -3744; 341; -19; -323; 
1764; 2240; 18188; -3776; 355; -18; -300; 
1768; 2056; 18204; -3760; 325; -5; -326; 
1744; 2044; 18184; -3744; 340; -13; -294; 
1704; 1988; 18108; -3760; 399; -17; -359; 
1688; 1972; 18252; -3744; 404; -39; -346; 
1672; 2048; 18328; -3760; 359; -25; -317; 
1740; 2096; 18352; -3744; 359; -14; -332; 
1744; 2092; 18400; -3744; 343; -26; -305; 
1616; 1992; 18044; -3760; 319; -255; -303; 
1668; 1964; 18192; -3728; 332; -18; -296; 
1692; 2016; 18240; -3776; 332; -16; -306; 
1740; 2028; 18264; -3760; 366; -42; -310; 
1748; 1992; 18376; -3776; 331; -18; -315; 
1732; 2048; 18184; -3744; 344; 19; -297; 
1716; 1980; 18196; -3776; 333; -37; -296; 
1624; 1964; 18180; -3744; 348; -30; -317; 
1704; 1980; 18300; -3760; 320; -5; -314; 
1704; 2048; 18168; -3744; 349; -35; -320; 
1708; 2044; 18216; -3728; 293; 12; -320; 
1688; 2068; 18384; -3744; 326; -65; -291; 
1740; 2276; 18032; -3744; 329; -19; -320; 
1544; 2064; 18584; -3760; 347; -9; -323; 
1712; 2056; 18256; -3744; 351; -33; -319; 
1712; 2036; 18072; -3760; 338; -8; -328; 
1584; 1792; 18280; -3744; 339; 7; -305; 
1712; 2024; 18384; -3744; 331; -21; -285; 
1720; 2052; 18204; -3728; 345; -17; -314; 
1676; 2056; 18456; -3760; 376; 22; -291; 
1792; 2072; 18252; -3744; 339; -10; -293; 
1668; 2240; 18008; -3744; 333; -57; -329; 
1772; 2012; 18292; -3728; 334; -30; -322; 
1668; 2240; 18424; -3744; 333; -25; -300; 
1788; 2092; 18224; -3760; 331; -49; -309; 
1756; 2032; 18256; -3712; 344; -12; -309; 
1724; 2148; 18344; -3744; 351; -23; -312; 
1692; 2076; 18364; -3760; 339; -22; -304; 
1724; 1860; 18248; -3744; 356; -11; -304; 
1696; 2052; 18340; -3792; 348; -11; -313; 
1680; 1976; 18176; -3744; 352; -26; -309; 
1776; 2064; 18344; -3744; 373; -19; -326; 
1672; 1972; 18408; -3760; 329; -43; -306; 
1624; 1984; 18376; -3744; 321; -19; -323; 
1664; 2032; 18320; -3744; 344; -25; -309; 
1724; 2056; 18152; -3760; 337; -24; -312; 
1688; 1968; 18208; -3744; 321; -16; -311; 
1712; 2244; 17996; -3728; 364; -34; -341; 
1768; 1992; 18312; -3776; 330; -41; -315; 
1984; 1964; 18184; -3776; 372; 29; -342; 
1576; 1964; 18168; -3728; 353; 4; -305; 
1648; 1960; 18316; -3712; 344; -42; -289; 
1664; 2100; 18200; -3744; 380; 17; -246; 
1736; 2020; 18140; -3728; 317; -140; -301; 
1756; 2092; 18168; -3760; 287; -73; -336; 
1672; 2052; 18168; -3776; 358; 16; -336; 
1736; 1948; 18224; -3744; 343; 5; -320; 
1808; 1992; 18324; -3760; 331; 6; -321; 
1720; 2004; 18236; -3728; 360; -22; -310; 
1756; 1972; 18228; -3744; 341; -9; -312; 
1672; 1980; 18212; -3744; 355; -12; -323; 
1704; 1964; 18356; -3776; 373; 26; -316; 
1744; 2168; 18284; -3728; 346; -90; -337; 
1624; 2284; 18248; -3760; 351; 6; -317; 
1836; 2052; 18272; -3744; 340; -70; -325; 
1572; 1976; 18228; -3744; 312; -12; -304; 
1740; 2024; 18156; -3744; 336; -4; -319; 
1640; 1800; 18212; -3760; 347; -25; -298; 
1696; 2032; 18300; -3728; 363; -7; -315; 
1748; 1904; 18252; -3760; 343; 11; -249; 
1756; 2084; 18180; -3728; 301; -132; -327; 
1660; 1992; 18372; -3744; 331; -43; -346; 
1784; 2152; 18436; -3744; 342; 14; -316; 
1652; 2000; 18368; -3776; 335; 16; -313; 
1588; 2004; 18080; -3776; 331; -5; -294; 
1636; 2100; 18344; -3744; 309; 1; -315; 
1732; 2052; 18256; -3744; 342; -16; -327; 
1728; 1940; 18340; -3760; 340; -39; -297; 
1756; 2260; 18180; -3744; 336; 21; -330; 
1640; 2032; 18316; -3760; 340; -7; -331; 
1656; 2100; 18264; -3728; 299; -98; -287; 
1720; 1872; 18292; -3792; 400; 76; -294; 
1800; 1920; 18324; -3744; 362; -46; -302; 
1616; 1872; 18260; -3712; 276; -143; -363; 
1792; 2012; 18264; -3744; 347; 52; -277; 
1644; 2128; 18232; -3760; 350; 0; -353; 
1552; 1976; 18188; -3760; 443; 101; -275; 
1752; 2068; 18428; -3760; 370; -16; -279; 
1724; 2164; 18144; -3776; 337; -27; -283; 
1664; 1980; 18212; -3744; 335; -29; -307; 
1704; 1952; 17944; -3760; 354; -26; -332; 
1720; 2088; 18288; -3728; 358; -29; -329; 
1688; 2284; 18336; -3760; 351; -24; -311; 
1776; 1904; 18292; -3744; 343; -34; -338; 
1616; 1980; 18316; -3744; 324; -13; -305; 
1600; 1792; 18184; -3744; 348; -21; -310; 
1660; 2016; 18208; -3776; 352; 2; -307; 
1664; 2024; 18288; -3744; 319; -29; -316; 
1708; 2056; 18264; -3760; 326; -20; -312; 
1704; 2000; 18288; -3760; 328; 15; -280; 
1612; 2020; 18212; -3776; 320; -36; -314; 
1580; 1852; 18280; -3744; 374; -51; -322; 
1692; 2060; 18292; -3744; 311; -30; -293; 
1600; 1800; 18256; -3776; 319; -5; -317; 
1696; 1956; 18148; -3760; 343; -28; -311; 
1720; 2048; 18244; -3728; 326; -13; -333; 
1628; 1948; 18284; -3760; 343; -3; -284; 
1648; 2040; 18324; -3744; 351; -40; -325; 
1612; 2068; 18448; -3712; 338; -79; -311; 
1684; 2044; 18228; -3760; 322; -145; -338; 
1684; 1884; 18256; -3776; 335; 7; -289; 
1660; 2008; 18292; -3744; 358; 41; -297; 
1676; 2044; 18256; -3760; 328; -16; -295; 
1700; 2072; 18288; -3760; 354; 6; -290; 
1692; 1928; 18272; -3744; 341; -17; -317; 
1668; 1876; 18160; -3744; 327; -46; -313; 
1688; 2020; 18164; -3728; 336; -10; -301; 
1748; 2260; 18208; -3760; 349; -24; -316; 
1604; 1976; 18252; -3776; 331; -17; -316; 
1684; 2232; 18300; -3744; 337; -25; -328; 
1692; 2048; 18320; -3728; 334; -22; -325; 
1640; 1944; 18592; -3728; 350; -19; -311; 
1688; 2048; 18300; -3744; 357; -15; -308; 
1720; 1968; 18312; -3776; 324; -17; -317; 
1660; 2224; 18400; -3744; 323; -19; -325; 
1644; 1920; 18284; -3728; 377; 11; -281; 
1584; 1804; 18336; -3776; 371; -27; -281; 
1604; 2020; 18460; -3760; 354; 0; -347; 
1696; 2260; 18176; -3760; 373; -114; -338; 
1652; 2084; 18344; -3744; 308; 28; -341; 
1796; 1952; 18340; -3776; 354; 21; -319; 
1668; 1816; 18372; -3744; 297; -194; -362; 
1768; 2000; 18204; -3728; 391; 75; -296; 
1732; 2272; 18396; -3760; 364; 29; -323; 
1708; 2032; 18200; -3712; 319; -122; -318; 
1376; 2084; 18356; -3728; 357; -33; -335; 
1696; 1944; 18204; -3760; 375; 17; -305; 
1676; 2136; 18244; -3744; 330; -52; -333; 
1608; 1992; 18264; -3728; 391; 13; -292; 
1592; 2156; 18156; -3744; 328; -101; -364; 
1688; 1992; 18328; -3760; 339; -23; -316; 
1604; 1980; 18188; -3744; 363; -13; -333; 
1640; 2016; 18324; -3712; 334; -9; -291; 
1688; 2012; 18428; -3744; 360; -52; -314; 
1688; 2016; 18288; -3792; 340; -254; -308; 
1648; 2232; 18324; -3760; 344; -3; -327; 
1708; 1856; 18212; -3744; 337; -10; -333; 
1668; 2112; 18036; -3744; 356; -23; -314; 
1648; 2100; 18300; -3760; 346; -13; -318; 
1668; 1964; 17980; -3760; 355; -30; -345; 
1652; 1952; 18236; -3744; 327; -8; -289; 
1724; 1896; 18056; -3776; 372; 4; -345; 
1628; 2008; 18368; -3776; 331; -42; -340; 
1604; 2020; 18332; -3760; 340; -7; -318; 
1708; 1808; 17968; -3744; 418; -55; -336; 
1736; 1996; 18240; -3712; 377; -31; -355; 
1740; 1792; 18268; -3728; 343; -28; -319; 
1696; 2080; 18172; -3760; 320; -28; -308; 
1608; 2008; 18216; -3776; 342; -34; -335; 
1736; 2024; 18196; -3712; 331; -12; -345; 
1632; 2028; 18260; -3728; 392; -38; -301; 
1752; 2020; 18216; -3760; 336; -29; -320; 
1660; 2012; 18292; -3744; 334; -24; -288; 
1652; 1860; 18276; -3744; 322; -12; -310; 
1628; 1976; 18180; -3728; 361; -28; -318; 
1636; 1984; 18060; -3728; 344; -23; -311; 
1708; 2008; 18256; -3776; 361; -19; -325; 
1672; 2024; 18232; -3776; 379; 252; -336; 
1588; 2008; 18236; -3744; 367; -23; -306; 
1684; 2016; 18108; -3760; 335; -14; -305; 
1552; 2204; 18392; -3760; 348; 3; -323; 
1664; 2028; 18300; -3776; 323; -22; -298; 
1708; 2028; 18360; -3744; 350; -19; -317; 
1720; 1980; 18288; -3760; 334; -19; -317; 
1632; 2244; 18400; -3728; 346; -256; -323; 
1696; 2024; 18312; -3728; 341; -16; -312; 
1608; 1992; 18052; -3744; 341; -34; -307; 
1676; 2296; 18308; -3712; 329; -6; -274; 
1664; 2040; 18196; -3728; 331; -3; -301; 
1608; 1992; 18380; -3744; 338; 5; -320; 
1668; 1936; 18176; -3744; 347; -16; -313; 
1680; 1812; 18204; -3744; 345; -17; -324; 
1676; 2064; 18220; -3760; 328; -13; -323; 
1696; 1804; 18300; -3776; 354; -17; -321; 
1676; 1820; 18392; -3712; 318; -22; -325; 
1720; 2052; 18284; -3728; 350; -28; -297; 
1672; 1984; 18140; -3760; 307; -255; -297; 
1648; 2048; 18240; -3776; 346; -28; -340; 
1724; 2088; 18220; -3760; 305; -22; -316; 
1628; 1944; 18232; -3760; 346; -34; -309; 
1632; 1912; 18300; -3744; 308; -44; -294; 
1696; 1856; 18300; -3792; 326; -5; -305; 
1572; 2024; 18292; -3744; 319; -8; -318; 
1712; 2228; 18256; -3744; 329; -5; -325; 
1652; 2240; 18244; -3744; 321; 16; -300; 
1688; 1992; 18100; -3776; 344; -15; -327; 
1664; 2024; 18184; -3760; 331; -13; -292; 
1572; 2012; 18128; -3744; 345; -34; -313; 
1732; 2048; 18308; -3744; 339; -28; -326; 
1696; 2032; 18056; -3728; 318; -26; -311; 
1600; 1960; 18212; -3776; 336; 12; -339; 
1692; 1976; 18184; -3760; 332; -256; -317; 
1672; 2008; 18204; -3760; 331; -23; -288; 
1596; 2024; 18256; -3776; 339; -26; -344; 
1780; 2300; 18312; -3728; 329; 1; -326; 
1660; 1952; 18380; -3744; 324; -24; -290; 
1664; 1840; 18024; -3776; 349; -10; -342; 
1752; 1816; 18336; -3744; 322; -7; -318; 
1624; 2088; 18268; -3744; 343; -18; -305; 
1724; 1956; 18020; -3760; 314; -31; -323; 
1616; 2056; 18288; -3760; 346; -13; -315; 
1636; 1964; 18292; -3744; 362; -21; -312; 
1632; 2024; 18308; -3760; 338; -254; -345; 
1644; 1948; 18448; -3792; 333; -25; -300; 
1656; 1884; 18108; -3744; 324; -7; -322; 
1768; 1844; 18276; -3760; 338; -8; -307; 
1676; 2040; 18288; -3760; 330; -34; -318; 
1744; 1952; 17964; -3744; 369; -27; -309; 
1632; 2260; 17992; -3760; 330; -254; -321; 
1628; 1808; 18200; -3744; 344; -42; -294; 
1636; 1892; 18212; -3760; 337; -15; -304; 
1724; 2032; 18136; -3760; 317; -10; -336; 
1652; 2000; 18272; -3776; 346; -3; -312; 
1696; 1948; 18320; -3728; 336; -2; -305; 
1624; 1996; 18116; -3760; 336; -9; -290; 
1684; 1944; 18276; -3744; 336; -46; -333; 
1664; 1960; 18280; -3744; 358; -19; -305; 
1636; 2024; 18316; -3760; 332; -45; -299; 
1560; 1996; 18220; -3760; 318; -34; -309; 
1620; 1972; 18320; -3776; 338; -20; -320; 
1680; 1988; 18292; -3776; 346; -20; -342; 
1716; 2280; 18192; -3760; 369; -20; -332; 
1660; 1976; 18348; -3776; 340; -13; -305; 
1680; 1816; 18068; -3760; 329; -25; -322; 
1652; 1940; 18184; -3744; 349; -34; -310; 
1716; 2020; 18272; -3728; 339; 13; -328; 
1696; 2020; 18368; -3776; 358; -21; -336; 
1736; 1932; 18108; -3776; 355; -5; -304; 
1660; 2064; 18328; -3760; 346; -19; -316; 
1564; 2040; 18252; -3760; 340; -20; -316; 
1636; 2012; 18264; -3744; 316; -12; -327; 
1556; 2300; 18044; -3760; 358; -24; -316; 
1696; 2000; 18420; -3744; 344; -3; -359; 
1676; 2272; 18244; -3744; 349; -10; -321; 
1644; 2084; 18224; -3776; 351; -18; -334; 
1660; 1992; 18292; -3760; 362; -27; -343; 
1644; 1936; 18196; -3712; 332; -19; -302; 
1676; 1936; 18288; -3728; 358; -14; -321; 
1684; 2008; 18092; -3776; 340; -18; -295; 
1628; 1984; 18296; -3760; 351; -41; -320; 
1632; 2012; 18392; -3760; 345; -25; -351; 
1712; 2008; 18424; -3712; 353; -13; -335; 
1660; 2048; 18228; -3728; 347; -42; -306; 
1684; 1956; 18392; -3776; 332; -7; -323; 
1596; 2268; 18132; -3744; 338; -27; -324; 
1632; 1908; 18244; -3744; 406; -23; -314; 
1684; 2004; 18312; -3712; 331; -10; -332; 
1692; 1992; 18256; -3760; 333; -30; -313; 
1624; 2068; 18260; -3744; 336; -37; -339; 
1540; 2008; 18284; -3760; 351; -2; -303; 
1748; 1952; 18244; -3712; 336; -8; -328; 
1680; 1948; 17972; -3744; 339; -23; -317; 
1668; 2276; 18356; -3760; 371; -6; -308; 
1716; 2148; 18220; -3776; 316; -17; -312; 
1408; 2000; 18328; -3744; 297; -12; -304; 
1664; 1932; 18460; -3744; 342; -20; -291; 
1648; 1980; 18336; -3760; 326; -21; -310; 
1680; 1932; 18348; -3776; 327; -12; -319; 
1636; 2032; 18152; -3744; 325; -33; -326; 
1584; 2016; 18284; -3760; 339; -254; -332; 
1676; 1988; 18300; -3760; 344; -24; -320; 
1676; 1956; 18072; -3744; 353; -25; -309; 
1688; 1976; 18216; -3760; 327; -27; -312; 
1636; 2012; 18356; -3744; 328; -8; -315; 
1668; 1964; 18256; -3728; 329; -23; -306; 
1660; 1796; 18168; -3776; 330; -8; -289; 
1668; 2044; 18328; -3728; 338; 249; -316; 
1808; 2048; 18148; -3760; 373; -42; -317; 
1644; 1980; 18148; -3744; 346; -14; -291; 
1628; 1968; 18196; -3744; 349; -26; -347; 
1684; 2040; 18172; -3728; 367; -29; -337; 
1616; 2140; 18288; -3760; 352; -11; -320; 
1592; 1976; 18240; -3744; 342; -23; -336; 
1828; 1796; 18280; -3760; 329; -25; -308; 
1724; 2220; 18388; -3728; 344; -255; -292; 
1700; 2076; 18248; -3744; 332; -4; -328; 
1608; 1988; 18236; -3744; 346; -57; -310; 
1676; 1920; 18344; -3776; 354; -29; -310; 
1608; 1984; 18264; -3776; 364; -41; -306; 
1644; 2064; 18356; -3728; 332; -16; -330; 
1624; 2068; 18296; -3808; 347; -6; -301; 
1652; 1980; 18180; -3760; 327; -20; -313; 
1628; 1976; 18188; -3728; 359; -17; -290; 
1652; 1960; 18160; -3760; 325; -16; -295; 
1632; 1976; 18616; -3776; 326; -248; -320; 
1656; 2000; 18180; -3760; 333; -15; -318; 
1668; 2056; 18416; -3744; 334; -11; -302; 
1748; 2128; 18344; -3760; 324; -18; -297; 
1668; 1968; 18220; -3776; 341; -40; -315; 
1716; 2032; 18332; -3792; 313; -5; -290; 
1704; 1980; 18208; -3776; 334; 14; -310; 
1668; 1920; 18144; -3776; 345; -17; -321; 
1704; 2004; 18288; -3760; 337; 244; -330; 
1516; 2028; 18260; -3744; 316; -22; -298; 
1700; 2036; 18228; -3744; 341; -38; -359; 
1620; 2004; 18348; -3776; 345; -35; -303; 
1616; 2028; 18312; -3744; 351; -19; -327; 
1672; 2036; 18184; -3728; 345; -29; -331; 
1648; 1992; 18280; -3744; 335; -38; -341; 
1696; 1896; 18236; -3744; 340; -24; -323; 
1660; 1940; 18188; -3776; 349; -21; -319; 
1704; 2016; 18252; -3728; 350; -20; -312; 
1712; 1928; 18248; -3760; 321; -14; -282; 
1652; 1940; 18292; -3776; 321; 3; -314; 
1660; 2072; 18192; -3760; 343; -8; -286; 
1672; 1948; 18124; -3760; 340; -18; -327; 
1612; 2032; 18348; -3776; 346; -44; -344; 
1604; 2056; 18208; -3776; 320; -15; -300; 
1672; 1948; 18344; -3776; 344; -31; -299; 
1784; 1984; 18308; -3760; 364; -23; -320; 
1536; 2088; 18328; -3760; 321; -23; -350; 
1600; 1876; 18312; -3776; 328; -16; -286; 
1668; 1892; 18332; -3776; 315; -6; -265; 
1664; 1820; 18320; -3712; 360; -30; -319; 
1668; 2268; 18324; -3760; 339; -9; -304; 
1636; 2024; 18200; -3744; 321; 12; -312; 
1628; 2084; 18244; -3760; 337; -30; -291; 
1732; 1960; 18360; -3744; 368; -17; -305; 
1640; 1896; 18424; -3760; 336; 15; -318; 
1668; 1996; 18240; -3776; 347; -29; -322; 
1644; 1932; 18376; -3776; 333; 10; -308; 
1656; 2020; 18268; -3760; 331; -26; -311; 
1608; 1920; 17948; -3776; 320; -14; -313; 
1580; 2016; 18328; -3760; 354; -9; -314; 
1636; 1984; 18340; -3744; 348; -23; -309; 
1624; 1948; 18292; -3744; 349; -10; -282; 
1636; 2068; 18272; -3760; 324; -5; -311; 
1704; 1896; 18124; -3760; 357; -42; -308; 
1788; 1944; 18340; -3744; 311; -23; -345; 
1628; 2016; 18296; -3776; 341; -15; -324; 
1696; 1928; 18200; -3728; 303; -31; -311; 
1588; 2084; 18308; -3744; 353; -250; -327; 
1676; 1968; 18236; -3776; 374; -48; -340; 
1560; 2028; 18184; -3728; 362; -37; -346; 
1568; 2056; 17968; -3776; 348; -23; -338; 
1708; 2084; 18364; -3760; 339; -27; -306; 
1676; 2000; 18340; -3712; 329; -23; -274; 
1612; 2060; 18332; -3760; 368; -5; -331; 
