0;0;0;0;-250.983;6028;5716;15612;711;70;-390;
0;0;0;0;-223.478;6112;5756;15688;711;39;-389;
0;0;0;0;-252.702;6164;5696;15764;699;50;-404;
0;0;0;0;-249.264;6028;5668;15532;720;1;-397;
0;0;0;0;-247.544;6240;5740;15780;724;36;-410;
0;0;0;0;-254.421;6056;5824;15580;718;-242;-396;
0;0;0;0;-275.049;5964;5920;15580;728;-251;-392;
0;0;0;0;-250.983;6164;5796;15508;752;14;-406;
0;0;0;0;-275.049;5924;5828;15580;747;30;-365;
0;0;0;0;-247.544;6064;5796;15600;720;31;-408;
0;0;0;0;-223.478;6080;5748;15652;735;-5;-393;
0;0;0;0;-247.544;6056;5788;15420;712;-247;-411;
0;0;0;0;-247.544;6184;5832;15680;746;13;-395;
0;0;0;0;-275.049;6144;5788;15540;746;253;-393;
0;0;0;0;-250.983;6096;5788;15472;705;27;-383;
0;0;0;0;-250.983;6128;5816;15540;749;8;-393;
0;0;0;0;-225.197;6144;5912;15484;728;2;-392;
0;0;0;0;-273.33;6112;5852;15472;760;14;-395;
0;0;0;0;-275.049;6032;5792;15528;740;7;-417;
0;0;0;0;-245.825;5984;5840;15684;724;29;-375;
0;0;0;0;-249.264;6068;5820;15592;733;21;-383;
0;0;0;0;-221.759;6048;5644;15556;703;29;-397;
0;0;0;0;-245.825;6064;5888;15856;764;24;-406;
0;0;0;0;-223.478;6012;5784;15536;728;8;-389;
0;0;0;0;-221.759;6128;5844;15724;746;-248;-406;
0;0;0;0;-247.544;6204;5748;15376;712;251;-410;
0;0;0;0;-249.264;6048;5820;15808;715;4;-406;
0;0;0;0;-273.33;6040;5768;15580;712;-16;-411;
0;0;0;0;-221.759;6064;5852;15620;715;24;-421;
0;0;0;0;-249.264;6024;5824;15456;719;8;-392;
0;0;0;0;-223.478;6136;5872;15644;720;26;-397;
0;0;0;0;-221.759;6004;5796;15588;749;4;-418;
0;0;0;0;-250.983;6040;5700;15612;741;16;-407;
0;0;0;0;-249.264;6064;5832;15432;745;15;-396;
0;0;0;0;-249.264;5984;5812;15740;725;252;-387;
0;0;0;0;-275.049;6128;5788;15412;732;2;-396;
0;0;0;0;-250.983;6228;5816;15588;735;28;-402;
0;0;0;0;-249.264;6120;5852;15644;745;-6;-387;
0;0;0;0;-249.264;6052;5824;15696;719;18;-387;
0;0;0;0;-273.33;6096;5752;15404;722;252;-412;
0;0;0;0;-221.759;6048;5756;15580;734;35;-412;
0;0;0;0;-223.478;6048;5660;15800;731;29;-392;
0;0;0;0;-252.702;5908;5720;15640;730;13;-398;
0;0;0;0;-250.983;6080;5764;15564;744;22;-392;
0;0;0;0;-221.759;6072;5772;15508;740;-256;-412;
0;0;0;0;-249.264;6032;5824;15660;746;7;-404;
0;0;0;0;-247.544;6352;5792;15600;720;13;-358;
0;0;0;0;-249.264;6028;5820;15772;697;10;-409;
0;0;0;0;-247.544;6048;5832;15624;719;29;-409;
0;0;0;0;-275.049;6040;5888;15588;731;21;-395;
0;0;0;0;-250.983;6052;5768;15672;726;9;-411;
0;0;0;0;-223.478;6064;5804;15560;721;30;-409;
0;0;0;0;-249.264;5948;5724;15556;710;35;-405;
0;0;0;0;-221.759;6220;5824;15668;745;5;-400;
0;0;0;0;-249.264;5968;5760;15704;742;13;-404;
0;0;0;0;-249.264;5972;5664;15392;736;39;-414;
0;0;0;0;-250.983;5980;5736;15612;733;20;-390;
0;0;0;0;-273.33;6084;5824;15540;710;-240;-411;
0;0;0;0;-247.544;6128;5840;15584;740;-249;-391;
0;0;0;0;-275.049;6056;5836;15820;718;25;-399;
0;0;0;0;-252.702;5912;5812;15592;706;2;-416;
0;0;0;0;-249.264;6044;5792;15700;752;12;-406;
0;0;0;0;-275.049;6072;5832;15628;728;10;-388;
0;0;0;0;-247.544;5976;5812;15824;593;153;-311;
0;0;0;0;-223.478;4700;5680;15752;522;-167;-410;
0;0;0;0;-247.544;6768;6108;15524;844;27;-390;
0;0;0;0;-247.544;6504;5852;15572;680;-82;-353;
0;0;0;0;-249.264;5716;6012;15868;535;74;-389;
0;0;0;0;-275.049;6248;5692;15388;1001;-37;-370;
0;0;0;0;-275.049;6044;5852;15672;749;20;-412;
0;0;0;0;-249.264;5900;5480;14968;655;-173;-350;
0;0;0;0;-245.825;6456;5972;15808;830;136;-444;
0;0;0;0;-249.264;5756;5504;15580;662;-34;-390;
0;0;0;0;-221.759;6348;5700;15724;523;92;-422;
0;0;0;0;-223.478;6076;5856;15500;717;-30;-408;
0;0;0;0;-249.264;6072;5824;15744;725;29;-414;
0;0;0;0;-275.049;6040;5656;15508;694;10;-386;
0;0;0;0;-223.478;6248;5944;15700;758;34;-393;
0;0;0;0;-275.049;6052;5752;15504;735;249;-401;
0;0;0;0;-247.544;6064;5640;15588;726;18;-394;
0;0;0;0;-249.264;5992;5752;15644;727;33;-400;
0;0;0;0;-275.049;6128;5836;15632;751;21;-418;
0;0;0;0;-223.478;5964;5712;15608;744;18;-374;
0;0;0;0;-273.33;6040;5736;15600;717;16;-401;
0;0;0;0;-271.611;6040;5808;15664;733;21;-368;
0;0;0;0;-223.478;6132;6064;15368;761;-1;-364;
0;0;0;0;-247.544;6060;5852;15672;715;20;-396;
0;0;0;0;-249.264;5944;5712;15508;734;23;-393;
0;0;0;0;-250.983;6104;5748;15728;709;29;-430;
0;0;0;0;-223.478;6060;5884;15604;707;10;-412;
0;0;0;0;-250.983;6136;5748;15592;743;8;-420;
0;0;0;0;-247.544;6016;5876;15404;729;35;-407;
0;0;0;0;-247.544;6136;5836;15576;710;18;-388;
0;0;0;0;-275.049;6144;5812;15588;718;11;-414;
0;0;0;0;-247.544;6064;5684;15556;726;16;-409;
0;0;0;0;-249.264;6048;5748;15708;727;5;-385;
0;0;0;0;-245.825;6100;5820;15520;751;28;-381;
0;0;0;0;-249.264;6012;5832;15724;752;11;-400;
0;0;0;0;-249.264;6084;5800;15560;715;35;-379;
0;0;0;0;-275.049;6108;5800;15776;733;15;-386;
0;0;0;0;-273.33;6032;5840;15524;726;28;-402;
0;0;0;0;-249.264;6012;5824;15684;738;29;-420;
0;0;0;0;-245.825;6136;5812;15664;742;6;-392;
0;0;0;0;-225.197;6044;5876;15608;753;12;-383;
0;0;0;0;-247.544;6068;5812;15688;744;251;-396;
0;0;0;0;-247.544;5972;5748;15772;704;27;-388;
0;0;0;0;-249.264;6136;5780;15532;749;-16;-400;
0;0;0;0;-247.544;5996;5812;15700;736;8;-380;
0;0;0;0;-247.544;6040;5788;15696;713;44;-381;
0;0;0;0;-247.544;6368;5840;15576;746;14;-397;
0;0;0;0;-249.264;6100;5780;15612;732;29;-401;
0;0;0;0;-273.33;6084;5880;15404;733;11;-382;
0;0;0;0;-249.264;6028;5712;15616;729;26;-411;
0;0;0;0;-244.106;6100;5780;15520;732;33;-387;
0;0;0;0;-221.759;6036;5728;15600;737;24;-407;
0;0;0;0;-275.049;6060;5764;15644;711;247;-404;
0;0;0;0;-273.33;6104;5884;15600;738;2;-398;
0;0;0;0;-275.049;6128;5792;15608;757;8;-391;
0;0;0;0;-273.33;6064;5888;15532;729;26;-412;
0;0;0;0;-245.825;6028;5864;15672;696;1;-393;
0;0;0;0;-247.544;6084;5816;15680;743;48;-420;
0;0;0;0;-273.33;6068;5824;15568;749;36;-390;
0;0;0;0;-249.264;6104;5720;15628;722;23;-414;
0;0;0;0;-221.759;6156;5704;15696;728;28;-402;
0;0;0;0;-223.478;5892;5792;15668;715;28;-414;
0;0;0;0;-250.983;6084;5736;15688;715;16;-383;
0;0;0;0;-245.825;5920;5748;15820;707;41;-403;
0;0;0;0;-247.544;6100;5752;15744;728;15;-413;
0;0;0;0;-221.759;6040;5728;15740;737;33;-396;
0;0;0;0;-247.544;6324;5848;15604;746;-250;-389;
0;0;0;0;-249.264;6104;5876;15640;710;22;-389;
0;0;0;0;-271.611;6144;5784;15760;727;22;-395;
0;0;0;0;-249.264;6072;5796;15500;745;11;-385;
0;0;0;0;-273.33;6128;5776;15628;727;-11;-388;
0;0;0;0;-247.544;6116;5776;15560;706;13;-396;
0;0;0;0;-221.759;6068;5788;15660;739;6;-403;
0;0;0;0;-221.759;6020;5844;15664;706;-8;-370;
0;0;0;0;-247.544;6036;5824;15580;751;-6;-388;
0;0;0;0;-249.264;6048;5740;15524;717;22;-405;
0;0;0;0;-223.478;5992;5868;15740;725;25;-396;
0;0;0;0;-247.544;6096;5792;15644;727;25;-386;
0;0;0;0;-273.33;6104;5752;15416;728;7;-405;
0;0;0;0;-249.264;5976;5820;15816;747;-253;-418;
0;0;0;0;-223.478;5680;5744;15424;736;25;-409;
0;0;0;0;-273.33;5872;5664;15376;705;-251;-400;
0;0;0;0;-247.544;6052;5876;15536;732;-12;-434;
0;0;0;0;-247.544;6180;5852;15756;740;11;-410;
0;0;0;0;-223.478;5904;5716;15776;758;33;-413;
0;0;0;0;-221.759;5964;5852;15848;734;32;-398;
0;0;0;0;-247.544;6108;5800;15712;720;20;-383;
0;0;0;0;-247.544;6076;5860;15516;711;18;-399;
0;0;0;0;-223.478;6100;5772;15560;708;40;-416;
0;0;0;0;-275.049;6208;5768;15552;756;246;-409;
0;0;0;0;-247.544;6052;5852;15360;700;36;-378;
0;0;0;0;-223.478;5960;5824;15532;728;9;-405;
0;0;0;0;-249.264;5940;5868;15520;739;23;-397;
0;0;0;0;-247.544;6280;5812;15564;723;246;-389;
0;0;0;0;-249.264;5924;5796;15360;721;25;-403;
0;0;0;0;-221.759;6028;5884;15576;754;1;-404;
0;0;0;0;-249.264;6168;5680;15488;713;5;-424;
0;0;0;0;-273.33;6064;5800;15560;755;-248;-404;
0;0;0;0;-275.049;6196;5776;15532;705;-251;-388;
0;0;0;0;-245.825;6044;5648;15628;732;33;-400;
0;0;0;0;-244.106;6032;5764;15676;730;39;-397;
0;0;0;0;-223.478;6068;5664;15556;744;39;-379;
0;0;0;0;-249.264;5888;5684;15364;730;0;-375;
0;0;0;0;-273.33;6112;5740;15448;723;13;-373;
0;0;0;0;-247.544;5968;5784;15676;713;-240;-394;
0;0;0;0;-250.983;5964;5772;15560;721;28;-403;
0;0;0;0;-273.33;6296;5724;15580;727;20;-399;
0;0;0;0;-247.544;6132;5808;15636;728;44;-375;
0;0;0;0;-275.049;6120;5848;15584;736;13;-407;
0;0;0;0;-247.544;6020;5824;15524;711;39;-410;
0;0;0;0;-249.264;6040;5900;15528;751;55;-402;
0;0;0;0;-275.049;6128;5812;15640;754;20;-410;
0;0;0;0;-275.049;6064;5856;15640;737;24;-402;
0;0;0;0;-223.478;6108;5796;15592;731;9;-381;
0;0;0;0;-275.049;6060;5700;15532;750;15;-413;
0;0;0;0;-221.759;6132;5656;15532;722;26;-384;
0;0;0;0;-247.544;5892;5816;15552;714;12;-379;
0;0;0;0;-247.544;5940;5768;15652;736;18;-421;
0;0;0;0;-275.049;6196;5788;15556;722;20;-381;
0;0;0;0;-247.544;6032;5752;15700;735;20;-385;
0;0;0;0;-247.544;6092;5788;15372;734;38;-371;
0;0;0;0;-245.825;6056;5924;15844;724;-3;-406;
0;0;0;0;-247.544;6100;5860;15632;713;23;-383;
0;0;0;0;-221.759;6152;5808;15684;705;16;-424;
0;0;0;0;-223.478;6032;5716;15616;727;17;-367;
0;0;0;0;-275.049;6128;5764;15420;738;9;-393;
0;0;0;0;-249.264;5904;5872;15624;717;250;-404;
0;0;0;0;-221.759;6140;5800;15660;716;22;-389;
0;0;0;0;-223.478;6028;5712;15736;746;15;-415;
